CustomerAlternateKey	MaritalStatus	Gender	YearlyIncome	TotalChildren	NumberChildrenAtHome	Education	Occupation	HouseOwnerFlag	NumberCarsOwned	CommuteDistance	Region	Age	BikeBuyer
AW00016059	M	M	20000.00	1	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	80	0
AW00016060	M	M	50000.00	1	1	Bachelors	Skilled Manual	1	0	0-1 Miles	North America	48	0
AW00016061	M	M	50000.00	1	1	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	48	1
AW00016062	M	F	50000.00	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	48	0
AW00016063	M	M	50000.00	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	48	0
AW00016064	M	F	50000.00	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	49	0
AW00016065	S	F	50000.00	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	49	1
AW00016066	M	M	50000.00	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	49	1
AW00016067	S	F	50000.00	2	2	Bachelors	Skilled Manual	0	0	0-1 Miles	North America	49	1
AW00016068	S	M	50000.00	2	2	Bachelors	Skilled Manual	0	0	0-1 Miles	North America	49	1
AW00016069	S	F	50000.00	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	49	1
AW00016070	S	F	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48	0
AW00016071	M	F	60000.00	1	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47	0
AW00016072	M	M	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47	0
AW00016073	S	F	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	46	0
AW00016074	M	M	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47	0
AW00016075	S	F	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47	0
AW00016076	M	F	60000.00	1	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47	0
AW00016077	M	F	70000.00	2	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47	1
AW00016078	M	F	70000.00	3	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47	1
AW00016079	M	F	80000.00	1	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47	1
AW00016080	S	M	40000.00	4	4	High School	Skilled Manual	1	3	10+ Miles	North America	50	1
AW00016081	M	M	70000.00	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	50	1
AW00016082	S	F	70000.00	2	2	Bachelors	Skilled Manual	0	1	0-1 Miles	North America	50	0
AW00016083	M	F	40000.00	5	5	High School	Skilled Manual	1	1	0-1 Miles	North America	51	1
AW00016084	S	F	40000.00	0	0	Bachelors	Professional	0	1	0-1 Miles	North America	50	0
AW00016085	M	M	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48	0
AW00016086	M	M	70000.00	4	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48	1
AW00016087	S	M	70000.00	4	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48	1
AW00016088	S	M	40000.00	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	51	0
AW00016089	M	M	50000.00	2	2	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	51	0
AW00016090	S	F	50000.00	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	51	1
AW00016091	S	F	50000.00	2	2	Bachelors	Skilled Manual	0	1	0-1 Miles	North America	51	0
AW00016092	M	F	60000.00	0	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	52	0
AW00016093	S	F	60000.00	0	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	52	1
AW00016094	S	F	60000.00	0	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	52	1
AW00016095	M	M	70000.00	4	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	52	1
AW00016096	M	M	60000.00	2	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	49	0
AW00016097	S	F	60000.00	2	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	49	0
AW00016098	M	F	70000.00	5	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	49	1
AW00016099	M	M	70000.00	5	5	Graduate Degree	Professional	1	2	0-1 Miles	North America	49	0
AW00016100	S	M	70000.00	5	5	Graduate Degree	Professional	1	3	10+ Miles	North America	49	1
AW00016101	M	F	80000.00	2	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	49	1
AW00016102	S	M	40000.00	0	0	Bachelors	Professional	0	1	0-1 Miles	North America	53	1
AW00016103	S	F	80000.00	3	3	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	53	1
AW00016104	S	F	80000.00	3	3	Bachelors	Skilled Manual	1	2	2-5 Miles	North America	53	1
AW00016105	S	F	80000.00	3	3	Bachelors	Skilled Manual	1	3	10+ Miles	North America	53	1
AW00016106	M	M	60000.00	0	0	Graduate Degree	Professional	1	1	2-5 Miles	North America	53	0
AW00016107	S	F	50000.00	4	4	Bachelors	Skilled Manual	1	2	2-5 Miles	North America	54	0
AW00016108	S	M	60000.00	4	2	Bachelors	Skilled Manual	0	2	0-1 Miles	North America	54	1
AW00016109	S	M	60000.00	4	2	Bachelors	Skilled Manual	1	2	2-5 Miles	North America	54	1
AW00016110	M	M	60000.00	4	2	Bachelors	Skilled Manual	1	2	0-1 Miles	North America	54	1
AW00016111	S	F	70000.00	4	2	Bachelors	Skilled Manual	1	2	0-1 Miles	North America	55	1
AW00016112	S	M	70000.00	4	2	Bachelors	Professional	1	2	2-5 Miles	North America	55	1
AW00016113	S	M	70000.00	4	2	Bachelors	Professional	0	2	0-1 Miles	North America	55	1
AW00016114	M	M	70000.00	4	2	Bachelors	Professional	1	2	2-5 Miles	North America	55	1
AW00016115	S	F	70000.00	0	0	Bachelors	Professional	0	1	0-1 Miles	North America	50	0
AW00016116	S	M	70000.00	0	0	Bachelors	Professional	1	1	2-5 Miles	North America	50	1
AW00016117	M	M	40000.00	4	3	High School	Skilled Manual	1	2	0-1 Miles	North America	56	0
AW00016118	M	M	70000.00	1	0	Bachelors	Professional	0	1	0-1 Miles	North America	56	1
AW00016119	M	F	40000.00	4	3	High School	Skilled Manual	1	2	2-5 Miles	North America	57	0
AW00016120	M	M	40000.00	4	3	High School	Skilled Manual	1	3	10+ Miles	North America	57	0
AW00016121	M	F	40000.00	4	2	High School	Skilled Manual	0	2	0-1 Miles	North America	57	1
AW00016122	M	M	40000.00	4	2	High School	Skilled Manual	1	2	0-1 Miles	North America	56	1
AW00016123	M	F	40000.00	4	2	High School	Skilled Manual	1	2	2-5 Miles	North America	57	1
AW00016124	M	M	40000.00	4	2	High School	Skilled Manual	1	2	0-1 Miles	North America	57	1
AW00016125	M	F	60000.00	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	57	1
AW00016126	M	F	60000.00	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	57	1
AW00016127	M	F	60000.00	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	57	1
AW00016128	M	F	60000.00	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	57	1
AW00016129	S	F	40000.00	4	2	High School	Skilled Manual	1	2	2-5 Miles	North America	58	1
AW00016130	S	F	40000.00	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	57	0
AW00016131	S	M	40000.00	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	58	0
AW00016132	M	F	60000.00	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	57	1
AW00016133	S	M	50000.00	0	0	Partial College	Skilled Manual	0	1	0-1 Miles	North America	51	0
AW00016134	S	M	50000.00	0	0	Partial College	Skilled Manual	0	1	2-5 Miles	North America	51	0
AW00016135	S	F	50000.00	0	0	Partial College	Skilled Manual	0	1	2-5 Miles	North America	51	1
AW00016136	S	M	50000.00	0	0	Partial College	Skilled Manual	0	1	2-5 Miles	North America	51	1
AW00016137	S	M	50000.00	0	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	51	1
AW00016138	S	M	60000.00	0	0	Graduate Degree	Professional	0	1	2-5 Miles	North America	51	1
AW00016139	M	F	60000.00	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	58	1
AW00016140	M	M	60000.00	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	58	1
AW00016141	M	F	60000.00	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	58	1
AW00016142	S	F	60000.00	4	3	Bachelors	Professional	1	0	2-5 Miles	North America	59	1
AW00016143	M	F	60000.00	4	3	Bachelors	Professional	1	0	2-5 Miles	North America	59	0
AW00016144	M	M	70000.00	1	0	Graduate Degree	Professional	1	1	0-1 Miles	North America	58	1
AW00016145	S	F	70000.00	5	5	Graduate Degree	Professional	1	3	10+ Miles	North America	59	1
AW00016146	M	F	80000.00	1	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	59	1
AW00016147	M	M	80000.00	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	59	1
AW00016148	M	F	80000.00	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	60	1
AW00016149	S	M	60000.00	3	2	Bachelors	Professional	1	1	2-5 Miles	North America	60	0
AW00016150	M	F	60000.00	1	0	Bachelors	Professional	1	1	0-1 Miles	North America	60	1
AW00016151	M	F	60000.00	1	0	Bachelors	Professional	1	1	2-5 Miles	North America	60	1
AW00016152	M	F	70000.00	5	4	Graduate Degree	Professional	1	0	2-5 Miles	North America	59	0
AW00016153	M	M	70000.00	5	4	Graduate Degree	Professional	1	1	2-5 Miles	North America	60	0
AW00016154	M	F	70000.00	5	4	Bachelors	Professional	1	2	2-5 Miles	North America	59	0
AW00016155	M	F	80000.00	4	4	Graduate Degree	Management	1	1	0-1 Miles	Pacific	49	1
AW00016156	M	M	90000.00	1	0	Graduate Degree	Management	1	0	0-1 Miles	Pacific	49	1
AW00016157	M	F	90000.00	1	0	Graduate Degree	Management	0	0	0-1 Miles	Pacific	49	1
AW00016158	M	F	100000.00	1	0	Graduate Degree	Management	1	0	2-5 Miles	Pacific	49	1
AW00016159	M	F	100000.00	1	0	Graduate Degree	Management	1	0	0-1 Miles	Pacific	49	1
AW00016160	M	F	60000.00	2	2	Bachelors	Professional	1	1	2-5 Miles	Pacific	50	1
AW00016161	M	F	60000.00	2	2	Bachelors	Professional	1	1	2-5 Miles	Pacific	50	1
AW00016162	S	F	70000.00	5	5	Bachelors	Professional	1	3	10+ Miles	Pacific	50	0
AW00016163	S	M	60000.00	2	2	Bachelors	Professional	1	1	2-5 Miles	Pacific	50	1
AW00016164	S	F	60000.00	2	2	Bachelors	Professional	1	1	2-5 Miles	Pacific	51	1
AW00016165	M	F	70000.00	5	5	Bachelors	Professional	1	3	10+ Miles	Pacific	51	0
AW00016166	M	F	70000.00	5	5	Bachelors	Professional	1	3	10+ Miles	Pacific	51	0
AW00016167	M	M	70000.00	5	5	Bachelors	Professional	1	3	10+ Miles	Pacific	51	0
AW00016168	M	F	70000.00	5	5	Bachelors	Professional	1	4	10+ Miles	Pacific	51	0
AW00016169	S	M	70000.00	5	5	Bachelors	Professional	1	4	10+ Miles	Pacific	51	1
AW00016170	S	M	80000.00	5	5	Graduate Degree	Management	1	3	0-1 Miles	Pacific	52	0
AW00016171	M	M	80000.00	5	5	Graduate Degree	Management	1	3	0-1 Miles	Pacific	52	0
AW00016172	S	F	80000.00	5	5	Bachelors	Professional	1	4	1-2 Miles	Pacific	52	0
AW00016173	M	M	60000.00	2	2	Bachelors	Professional	1	1	2-5 Miles	Pacific	53	0
AW00016174	S	F	60000.00	3	3	Bachelors	Professional	0	1	0-1 Miles	Pacific	53	0
AW00016175	S	M	60000.00	3	3	Bachelors	Professional	0	1	0-1 Miles	Pacific	53	0
AW00016176	S	F	70000.00	0	0	Bachelors	Professional	1	1	5-10 Miles	Pacific	50	1
AW00016177	S	F	70000.00	0	0	Bachelors	Professional	0	1	5-10 Miles	Pacific	50	0
AW00016178	M	M	80000.00	5	5	Bachelors	Professional	1	4	0-1 Miles	Pacific	49	0
AW00016179	S	F	80000.00	5	5	Bachelors	Professional	1	4	1-2 Miles	Pacific	50	0
AW00016180	S	M	70000.00	0	0	Bachelors	Professional	0	1	0-1 Miles	Pacific	53	1
AW00016181	S	F	70000.00	0	0	Bachelors	Professional	0	1	5-10 Miles	Pacific	53	0
AW00016182	M	M	60000.00	3	3	Bachelors	Professional	1	2	0-1 Miles	Pacific	54	0
AW00016183	S	F	60000.00	3	3	Bachelors	Professional	1	2	5-10 Miles	Pacific	54	0
AW00016184	M	F	60000.00	4	4	Bachelors	Professional	1	1	0-1 Miles	Pacific	54	0
AW00016185	S	M	60000.00	4	4	Bachelors	Professional	1	3	10+ Miles	Pacific	53	0
AW00016186	S	F	30000.00	0	0	Partial College	Clerical	1	1	2-5 Miles	Europe	44	0
AW00016187	S	M	20000.00	0	0	Partial High School	Manual	0	2	1-2 Miles	Europe	38	0
AW00016188	S	F	20000.00	0	0	Partial High School	Manual	0	2	1-2 Miles	Europe	38	0
AW00016189	M	F	30000.00	0	0	Partial College	Clerical	0	1	1-2 Miles	Europe	39	0
AW00016190	S	M	30000.00	0	0	Partial College	Clerical	0	1	2-5 Miles	Europe	39	0
AW00016191	S	F	30000.00	0	0	High School	Manual	1	1	2-5 Miles	Europe	40	0
AW00016192	S	F	30000.00	0	0	High School	Manual	0	1	2-5 Miles	Europe	40	0
AW00016193	S	M	30000.00	0	0	High School	Manual	0	1	1-2 Miles	Europe	40	0
AW00016194	S	F	30000.00	0	0	High School	Manual	0	1	2-5 Miles	Europe	45	0
AW00016195	M	F	30000.00	0	0	High School	Manual	0	1	1-2 Miles	Europe	45	0
AW00016196	M	M	40000.00	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	Europe	45	1
AW00016197	S	F	20000.00	0	0	Partial High School	Manual	0	2	1-2 Miles	Europe	46	1
AW00016198	S	M	30000.00	0	0	High School	Manual	1	1	2-5 Miles	Europe	46	0
AW00016199	S	M	40000.00	2	2	Partial College	Clerical	1	0	1-2 Miles	Europe	46	1
AW00016200	S	F	10000.00	0	0	Partial High School	Manual	0	2	0-1 Miles	Europe	47	0
AW00016201	S	M	20000.00	0	0	Partial High School	Manual	1	2	1-2 Miles	Europe	47	1
AW00016202	S	M	30000.00	0	0	High School	Manual	0	1	2-5 Miles	Europe	47	0
AW00016203	S	M	40000.00	2	2	Partial College	Clerical	1	0	1-2 Miles	Europe	48	1
AW00016204	S	M	40000.00	2	2	Partial College	Clerical	1	1	1-2 Miles	Europe	47	1
AW00016205	S	F	40000.00	2	2	Partial College	Clerical	1	1	1-2 Miles	Europe	47	1
AW00016206	S	F	40000.00	2	2	Partial College	Clerical	1	1	1-2 Miles	Europe	47	1
AW00016207	S	M	40000.00	2	2	Partial College	Clerical	1	1	1-2 Miles	Europe	47	1
AW00016208	S	F	40000.00	2	2	Partial College	Clerical	1	1	0-1 Miles	Europe	47	0
AW00016209	S	F	50000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	Europe	48	0
AW00016210	S	F	40000.00	3	3	Partial College	Clerical	1	1	1-2 Miles	North America	44	1
AW00016211	S	M	40000.00	3	3	Partial College	Clerical	1	1	1-2 Miles	North America	43	1
AW00016212	M	F	50000.00	1	0	Graduate Degree	Skilled Manual	1	0	0-1 Miles	North America	88	0
AW00016213	S	F	60000.00	0	0	Graduate Degree	Skilled Manual	1	0	0-1 Miles	North America	52	0
AW00016214	M	M	60000.00	0	0	Graduate Degree	Skilled Manual	1	0	0-1 Miles	North America	52	0
AW00016215	M	M	60000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	52	1
AW00016216	S	M	60000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	52	1
AW00016217	S	F	60000.00	0	0	Graduate Degree	Skilled Manual	1	0	0-1 Miles	North America	52	0
AW00016218	M	F	30000.00	1	0	Bachelors	Skilled Manual	1	1	5-10 Miles	North America	65	1
AW00016219	M	M	30000.00	1	0	Bachelors	Skilled Manual	1	1	1-2 Miles	North America	64	1
AW00016220	M	F	30000.00	1	0	Bachelors	Skilled Manual	1	1	1-2 Miles	North America	65	1
AW00016221	M	M	30000.00	1	0	Bachelors	Skilled Manual	1	1	1-2 Miles	North America	65	1
AW00016222	M	M	30000.00	1	0	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	64	1
AW00016223	M	M	30000.00	1	0	Bachelors	Skilled Manual	1	1	1-2 Miles	North America	65	1
AW00016224	M	M	30000.00	1	0	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	65	1
AW00016225	M	M	30000.00	1	0	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	65	1
AW00016226	M	F	30000.00	1	0	Partial College	Clerical	1	1	5-10 Miles	North America	65	1
AW00016227	M	M	30000.00	1	0	High School	Clerical	1	1	10+ Miles	North America	64	0
AW00016228	M	M	40000.00	1	0	Partial College	Clerical	1	1	0-1 Miles	North America	62	1
AW00016229	M	M	40000.00	1	0	Partial College	Clerical	1	1	1-2 Miles	North America	63	1
AW00016230	M	M	40000.00	1	0	Partial College	Clerical	1	1	0-1 Miles	North America	63	1
AW00016231	M	F	40000.00	1	0	Partial College	Clerical	1	1	0-1 Miles	North America	63	1
AW00016232	M	M	40000.00	1	0	Partial College	Clerical	1	1	1-2 Miles	North America	63	1
AW00016233	S	F	80000.00	5	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	63	0
AW00016234	M	M	40000.00	1	0	Partial College	Clerical	1	1	0-1 Miles	North America	62	0
AW00016235	M	M	40000.00	1	0	Partial College	Clerical	1	1	1-2 Miles	North America	62	1
AW00016236	M	M	40000.00	1	0	Partial College	Clerical	1	1	1-2 Miles	North America	61	0
AW00016237	M	F	40000.00	1	0	Partial College	Clerical	1	1	1-2 Miles	North America	61	1
AW00016238	M	F	40000.00	1	0	Partial College	Clerical	1	1	0-1 Miles	North America	60	0
AW00016239	M	M	40000.00	1	0	Partial College	Clerical	1	1	0-1 Miles	North America	60	0
AW00016240	S	F	80000.00	4	0	Graduate Degree	Skilled Manual	1	0	0-1 Miles	North America	60	0
AW00016241	S	F	80000.00	4	0	Graduate Degree	Skilled Manual	1	0	0-1 Miles	North America	60	0
AW00016242	S	F	80000.00	4	0	Graduate Degree	Skilled Manual	1	0	0-1 Miles	North America	60	0
AW00016243	S	F	80000.00	4	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	60	0
AW00016244	M	M	80000.00	4	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	59	1
AW00016245	S	F	80000.00	4	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	60	0
AW00016246	S	M	80000.00	4	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	59	0
AW00016247	S	F	60000.00	4	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	59	0
AW00016248	S	F	60000.00	4	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	59	0
AW00016249	M	M	60000.00	4	0	Graduate Degree	Skilled Manual	0	0	0-1 Miles	North America	58	0
AW00016250	S	M	40000.00	0	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	50	1
AW00016251	S	F	10000.00	3	3	High School	Manual	1	0	0-1 Miles	Europe	51	0
AW00016252	S	M	10000.00	3	3	Partial High School	Manual	1	1	0-1 Miles	Europe	51	1
AW00016253	S	F	20000.00	1	1	Partial College	Manual	0	1	1-2 Miles	Europe	51	1
AW00016254	S	F	20000.00	1	1	Partial College	Manual	0	1	2-5 Miles	Europe	51	0
AW00016255	S	F	20000.00	1	1	Partial College	Manual	0	1	0-1 Miles	Europe	51	0
AW00016256	M	M	20000.00	1	1	Partial College	Manual	1	1	2-5 Miles	Europe	51	0
AW00016257	M	F	20000.00	1	1	High School	Manual	1	1	2-5 Miles	Europe	51	0
AW00016258	S	F	30000.00	1	1	Bachelors	Clerical	0	0	1-2 Miles	Europe	51	0
AW00016259	S	F	10000.00	4	4	Partial High School	Manual	1	2	0-1 Miles	Europe	52	1
AW00016260	S	F	20000.00	1	1	High School	Manual	0	1	1-2 Miles	Europe	52	1
AW00016261	M	F	40000.00	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	51	1
AW00016262	M	F	40000.00	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	50	1
AW00016263	M	M	40000.00	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	51	1
AW00016264	M	F	10000.00	4	0	High School	Manual	0	2	0-1 Miles	Europe	90	0
AW00016265	M	F	30000.00	1	1	Bachelors	Clerical	1	1	2-5 Miles	Europe	52	0
AW00016266	M	F	30000.00	1	1	Bachelors	Skilled Manual	1	1	2-5 Miles	Europe	52	0
AW00016267	M	M	30000.00	1	1	Bachelors	Skilled Manual	1	2	0-1 Miles	Europe	52	1
AW00016268	M	F	30000.00	1	1	Bachelors	Skilled Manual	1	2	0-1 Miles	Europe	51	1
AW00016269	M	F	30000.00	1	1	Bachelors	Skilled Manual	1	2	0-1 Miles	Europe	52	1
AW00016270	M	M	30000.00	1	1	Bachelors	Skilled Manual	1	2	0-1 Miles	Europe	52	1
AW00016271	S	F	20000.00	2	2	High School	Manual	1	1	0-1 Miles	Europe	53	1
AW00016272	S	M	20000.00	2	2	High School	Manual	1	1	0-1 Miles	Europe	53	1
AW00016273	M	F	30000.00	1	1	Bachelors	Skilled Manual	1	2	0-1 Miles	Europe	53	1
AW00016274	M	M	10000.00	3	2	Partial High School	Manual	0	1	0-1 Miles	Europe	54	0
AW00016275	M	F	20000.00	2	2	High School	Manual	0	2	0-1 Miles	Europe	54	1
AW00016276	S	F	20000.00	3	3	High School	Manual	1	0	0-1 Miles	Europe	54	0
AW00016277	M	F	30000.00	1	1	Bachelors	Skilled Manual	1	2	0-1 Miles	Europe	54	1
AW00016278	M	M	30000.00	2	2	Partial College	Manual	0	0	0-1 Miles	Europe	54	1
AW00016279	S	F	10000.00	3	2	Partial High School	Manual	1	2	0-1 Miles	Europe	55	0
AW00016280	S	M	10000.00	3	2	Partial High School	Manual	1	2	0-1 Miles	Europe	55	0
AW00016281	S	M	10000.00	3	2	Partial High School	Manual	1	2	0-1 Miles	Europe	55	0
AW00016282	S	F	20000.00	3	3	High School	Manual	1	2	0-1 Miles	Europe	55	0
AW00016283	S	M	20000.00	3	3	High School	Manual	1	2	0-1 Miles	Europe	55	0
AW00016284	S	M	20000.00	3	3	High School	Manual	1	2	0-1 Miles	Europe	55	0
AW00016285	M	F	40000.00	0	0	Bachelors	Professional	0	0	0-1 Miles	Europe	52	0
AW00016286	M	M	40000.00	0	0	Bachelors	Professional	1	0	0-1 Miles	Europe	51	1
AW00016287	M	F	40000.00	0	0	Bachelors	Professional	1	0	0-1 Miles	Europe	52	1
AW00016288	M	M	30000.00	2	2	Partial College	Clerical	0	0	0-1 Miles	Europe	55	1
AW00016289	S	F	30000.00	2	2	Partial College	Clerical	1	1	0-1 Miles	Europe	53	1
AW00016290	S	M	30000.00	2	2	Partial College	Clerical	1	2	0-1 Miles	Europe	53	1
AW00016291	S	F	30000.00	2	2	Partial College	Clerical	1	2	0-1 Miles	Europe	54	1
AW00016292	M	F	40000.00	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	54	0
AW00016293	M	M	40000.00	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	54	0
AW00016294	M	M	40000.00	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	54	0
AW00016295	S	M	30000.00	2	2	Partial College	Clerical	1	2	0-1 Miles	Europe	54	0
AW00016296	M	F	30000.00	3	3	Partial College	Clerical	0	0	0-1 Miles	Europe	54	0
AW00016297	M	F	40000.00	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	55	1
AW00016298	M	F	40000.00	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	55	1
AW00016299	S	F	20000.00	0	0	High School	Manual	0	1	2-5 Miles	Europe	40	0
AW00016300	S	M	20000.00	0	0	High School	Manual	0	1	1-2 Miles	Europe	41	0
AW00016301	S	M	20000.00	0	0	High School	Manual	0	1	2-5 Miles	Europe	41	0
AW00016302	S	F	20000.00	4	4	High School	Manual	1	2	0-1 Miles	Europe	39	0
AW00016303	S	F	20000.00	5	5	High School	Manual	1	2	0-1 Miles	Europe	39	0
AW00016304	S	M	20000.00	5	5	High School	Manual	1	2	0-1 Miles	Europe	39	0
AW00016305	S	M	30000.00	3	3	Partial College	Clerical	1	1	0-1 Miles	Europe	39	1
AW00016306	M	F	30000.00	3	3	Partial College	Clerical	0	2	0-1 Miles	Europe	39	0
